COD_PROVINCIA;NOM_PROVINCIA;COD_MUNICIPIO;NOM_MUNICIPIO;TIPO;NOMBRE;DIRECCION;CP;TELEFONO;FAX;WEB;CATALOGO;EMAIL;CENTRAL;COD_CARACTER;DESC_CARACTER;DECRETO
03;ALICANTE;137;BENIMAURELL;AGENCIA DE LECTURA;AGENCIA DE LECTURA  BENIMAURELL;PLAZA DEL SACRAMENTO Nº 1 PISO 1;03791;TELF.965583301 AYTO;FAX.965583310 AYTO; ; ; ;N;PU;PÚBLICA;N
03;ALICANTE;137;CAMPELL;AGENCIA DE LECTURA;AGENCIA DE LECTURA  CAMPELL;CALLE REI EN JAUME Nº 33 PISO 1;03791;TELF.965583301 AYTO;FAX.965583310 AYTO; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;251;VALLADA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VALLADA;CALLE SANTISSIM CRIST Nº 6;46691;TELF.673341134;FAX.962257624 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0040;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0040;PELEJEROVILA@HOTMAIL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;132;VILANOVA D'ALCOLEA;AGENCIA DE LECTURA;AGENCIA DE LECTURA AYUNTAMIENTO VILANOVA D'ALCOLEA;CALLE LA TORRE Nº 45;12183;TELF.964707032 AYTO;FAX.964707152 AYTO; ; ;VALCOLEA_AYT@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;260;VINALESA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VINALESA;CALLE LA FABRICA Nº 1;46114;TELF.961496515;FAX.961495621 AYTO;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/VINALESA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0078;BIBLIOTECA.VINALESA@CV.GVA.ES  /  BIBLIOTECA@VINALESA.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;139;VISTABELLA DEL MAESTRAT;OTRAS PÚBLICAS;OTRAS PÚBLICAS  VISTABELLA DEL MAESTRAT;CALLE RABAL DE LORETO Nº 55;12135;TELF.964389007 AYTO;FAX.964389001 AYTO; ; ; ;N;PU;PÚBLICA;N
03;ALICANTE;82;XÀBIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA DUANES XÀBIA;AVENIDA BOTANIC CABANILLES Nº 17;03730;TELF.966462652; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/GENERICO/INDEX.JSP?SEDEWEB=337&PW=1;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0067;SALA.LECTURA@AJXABIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;143;XERACO;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MUNICIPAL (EDIFICIO CASA DE LA CULTURA) XERACO;PLAZA DE CARMESINA Nº S/N;46770;TELF.962892542;FAX.962890794 AYTO;HTTP://WWW.XERACO.ES/BIBLIOTECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0158;BIBLIOTECA@XERACO.ES;N;PU;PÚBLICA;S
46;VALENCIA;146;XERESA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  XERESA;CALLE LA MARTINA Nº 7;46790;TELF.962895378 AYTO;FAX.962895195 AYTO; ; ;BIBLIOTECAXERESA@HOTMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;110;XIRIVELLA;AGENCIA DE LECTURA;AGENCIA DE LECTURA BARRI DE LA LLUM XIRIVELLA;CALLE CONSTANTI LLOMBART Nº 1;46950;TELF.607678307; ;HTTP://WWW.XIRIVELLA.ES/ES/XIRIVELLA-AJUNTAMENT/BIBLIOTECAS-2;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0068;BIBLIOTECA.LALLUM@XIRIVELLA.ES;N;PU;PÚBLICA;N
46;VALENCIA;261;YÁTOVA;AGENCIA DE LECTURA;AGENCIA DE LECTURA CASA DE CULTURA YÁTOVA;CALLE VIRGEN DEL ROSARIO Nº 3;46367;TELF.962516415; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0195;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0195;AGENCIALECTURAYATOVA@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;27;ALFARRASÍ;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ALFARRASÍ;CALLE AUSIAS MARCH Nº 14;46893;TELF.662300997;FAX.962227070 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0076;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0076;ALFARRASIAGENCIALECTURA@GMAIL.COM;N;PU;PÚBLICA;S
12;CASTELLÓN;140;VIVER;AGENCIA DE LECTURA;AGENCIA DE LECTURA  VIVER;PLAZA MAYOR Nº 1;12460;TELF.964141204/4141006;FAX.964141953 AYTO; ; ;CRISVIVER@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;169;MISLATA;AGENCIA DE LECTURA;AGENCIA DE LECTURA EL QUINT MISLATA;CALLE QUINT Nº 17;46920;TELF.963990276; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/MISLATA-VAL/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0084;BIBLIOTECA@MISLATA.ES;N;PU;PÚBLICA;S
46;VALENCIA;26;Mancomunidad Intermunicipal Barrio del Cristo - Aldaia - Quart de Poblet;OTRAS PÚBLICAS;OTRAS PÚBLICAS BARRIO DEL CRISTO MANCOMUNIDAD INTERMUNICIPAL BARRIO DEL CRISTO - ALDAIA - QUART DE POBLET;CALLE SANTISIMO CRISTO Nº 66;46960;TELF.96.150.15.56;FAX.961511855; ; ;BIBLIOTECA@BARRIODELCRISTO.ES;N;PU;PÚBLICA;N
46;VALENCIA;254;VENTA DEL MORO;OTRAS PÚBLICAS;OTRAS PÚBLICAS DE VENTA DEL MORO VENTA DEL MORO;PLAZA CRUCES Nº 49;46310;TELF.962185001 AYTO;FAX.962185103 AYTO; ; ;AYUNTAMIENTO@VENTADELMORO.ES;N;PU;PÚBLICA;N
46;VALENCIA;156;LLOMBAI;AGENCIA DE LECTURA;AGENCIA DE LECTURA SANT JOAN LLOMBAI;AVENIDA MARQUÉS DE LLOMBAI Nº 6;46195;TELF.962990563; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/LLOMBAI/INDEX.JSP;HTTP://LOCAL.LLOMBAI.ES/BIBLIO/;BIBLIOTECA@LLOMBAI.ES;N;PU;PÚBLICA;N
46;VALENCIA;79;CALLES;OTRAS PÚBLICAS;OTRAS PÚBLICAS  CALLES;CALLE EMPEDRADO Nº 8;46175;TELF.962100356 AYTO;FAX.962100961 AYTO; ; ; ;N;PU;PÚBLICA;N
03;ALICANTE;14;ALACANT;BIBLIOTECA TERCERA EDAD;BIBLIOTECA TERCERA EDAD  ALACANT;CALLE GRAL.PRIMO DE RIVERA Nº 14 ESC. EN;03002;TELF.965205141/965126977; ; ; ; ;N;PU;PÚBLICA;N
12;CASTELLÓN;40;CASTELLÓ DE LA PLANA;BIBLIOTECA HOSPITALARIA;BIBLIOTECA HOSPITALARIA HOSPITAL GENERAL UNIVERSITARI DE CASTELLÓ CASTELLÓ DE LA PLANA;AVENIDA BENICASSIM Nº S/N;12004;TELF.964725000 EXT-454544;FAX.964726557; ; ;QUERAL_LIN@GVA.ES;N;PU;PÚBLICA;N
03;ALICANTE;65;ELX;BIBLIOTECA MOVIL O TEMPORAL;BIBLIOTECA MOVIL O TEMPORAL PUBLICA ELX (BIBLIOBUS) ELX;PLAZA SANTISIMO CRISTO DE ZALAMEA Nº S/N;03201;TELF.966658125/26;FAX.965430314;HTTP://WWW.ELCHE.ES/BIBLIOTECAS;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0041;BIBLIOBUS@AYTO-ELCHE.ES;N;PU;PÚBLICA;N
46;VALENCIA;131;GANDIA;BIBLIOTECA INFANTIL;BIBLIOTECA INFANTIL I JUVENIL MUNICIPAL CONVENT DE SANT ROC GANDIA;PLAZA REI EN JAUME I Nº 10;46700;TELF.962959595; ;HTTP://WWW.GANDIA.ORG/AJUNTAMENT/VAL/BIBLIOTECAS/BIBLIOTECASGAN.ASP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;INFANTIL@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;131;GANDIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA HOSPITAL FRANCESC DE BORJA GANDIA;PASEO DE LES GERMANIES Nº 71;46702;TELF.962959200-EXT 53668;FAX.962875936; ; ;BIXQUERT_LOU@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;194;PICASSENT;BIBLIOTECA PENITENCIARIA;BIBLIOTECA PENITENCIARIA CENTRO PREVENTIVOS PICASSENT;CARRETERA NACIONAL 340, KM 225;46220;TELF.961975038/9619750; ; ; ; ;N;PU;PÚBLICA;N
46;VALENCIA;194;PICASSENT;BIBLIOTECA PENITENCIARIA;BIBLIOTECA PENITENCIARIA CENTRO DE CUMPLIMIENTO PICASSENT;CARRETERA NACIONAL 340, KM 225;46220;TELF.961975085;FAX.961234560; ; ; ;N;PU;PÚBLICA;N
03;ALICANTE;121;SANTA POLA;BIBLIOTECA INFANTIL;BIBLIOTECA INFANTIL  SANTA POLA;CALLE CASTA?OS Nº 10-12;03130;TELF.966694008;FAX.966693736;HTTP://WWW.BIBLIOTEQUES.WORDPRESS.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0023;BIBLIOTECA.INFANTILSANTAPOLA@GMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA MUSEO NACIONAL CERÁMICA GONZÁLEZ MARTÍ VALÈNCIA;CALLE POETA QUEROL Nº 2;46002;TELF.963516392;FAX.963513512;HTTP://MNCERAMICA.MCU.ES/;HTTP://BIMUS.MCU.ES;BIBLIOTECA.MCERAMICA@MCU.ES / TERESA.RIBELLES@MCU.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;CENTRO DE DOCUMENTACION;CENTRO DE DOCUMENTACION E INFORMACIÓN DE MONTAÑA (CEDIM) CENTRO EXCURSIONISTA VALÈNCIA;PLAZA TAVERNES DE LA VALLDIGNA Nº 4;46003;TELF.963911643/4886/23147;FAX.963911853;HTTP://WWW.CENTROEXCURSIONISTA.ORG; ;INFOCEV@CENTROEXCURSIONISTA.ORG;N;PR;PRIVADA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA MUVIM-MUSEU VALENCIÀ DE LA IL·LUSTRACIÓ I LA MODERNITAT VALÈNCIA;CALLE QUEVEDO Nº 10;46001;TELF.963883761/963883762;FAX.963883741; ; ;BIBLIOTECAMUVIM@DIVAL.ES / ANA.REIG@DIVAL.ES;N;PU;PÚBLICA;N
03;ALICANTE;18;ALTEA LA VELLA;AGENCIA DE LECTURA;AGENCIA DE LECTURA ALTEA LA VELLA ALTEA LA VELLA;CALLE PARE LLINARES Nº 4;03599;TELF.965846328; ;HTTP://WWW.ALTEA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0004;BIBLIO.ALTEA@GMAIL.COM;N;PU;PÚBLICA;S
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA CONSELLERIA DE INFRAESTRUCTURAS, TERRITORIO Y MEDIO AMBIENTE VALÈNCIA;AVENIDA BLASCO IBÁÑEZ Nº 50;46010;TELF.963862227/963862339;FAX.963867340;HTTP://WWW.CIT.GVA.ES/CAST/INFORMACION-GENERAL/DOC-Y-PUBLICACIONES/;HTTP://WWW.BEGV.GVA.ES/ARENA2/TCOP.HTML;DOC_CIT@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;250;VALÈNCIA;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA SERVICIO DE ESTUDIOS AGRARIOS Y COMUNITARIOS CAPA VALÈNCIA;PLAZA DEL TEMPLE Nº 6 PISO 1;46003;TELF.963184977;FAX.963867807;HTTP://WWW.AGRICULTURA.GVA.ES;HTTP://WWW.PRE.GVA.ES/CAPA/TLPCAPA.HTML;CAPA_PT_BIBLIOTECA@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;131;GANDIA;AGENCIA DE LECTURA;AGENCIA DE LECTURA PARC DE L'ESTACIO GANDIA;CALLE MARQUES DEL CAMPO Nº 15;46701;TELF.962959819; ;HTTP://WWW.IMABGANDIA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0042;ESTACIO@GANDIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;213;REQUENA;BIBLIOTECA AUXILIAR ARCHIVO;BIBLIOTECA AUXILIAR ARCHIVO DE REQUENA REQUENA;CALLE SANTA MARÍA Nº 24;46340;TELF.962304228; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/REQUENA/;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/REQUENA/CATALOGO_NTRO.HTM;ARCHIVO_REQUENA@YAHOO.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;34;CÀLIG;OTRAS PÚBLICAS;OTRAS PÚBLICAS CENTRO DE CULTURA CÀLIG;AVENIDA CONSTITUCIÓN Nº 5;12589;TELF.964492645; ; ; ;INFO@AJUNTAMENTDECALIG.ORG;N;PU;PÚBLICA;N
03;ALICANTE;9;ALCOI;BIBLIOTECA ESPECIALIZADA;BIBLIOTECA ESPECIALIZADA MUSEU ARQUEOLOGIC CAMIL VISEDO MOLTO ALCOI;PLAZA EL CARBO Nº 1;03801;TELF.965537144;FAX.965537182;HTTP://APL.ALCOI.ORG/WMUSEU/CASTELLANO/;HTTP://XLPV.GVA.ES/CGI-BIN/ABWEBP/L1/T1/S0113;MUSEU@ALCOI.ORG;N;PU;PÚBLICA;N
46;VALENCIA;135;GODELLA;BIBLIOTECA UNIVERSITARIA;BIBLIOTECA UNIVERSITARIA UNIVERSIDAD CATÓLICA DE VALENCIA SAN VICENTE MÁRTIR GODELLA;CALLE SAGRADO CORAZÓN Nº 5;46110;TELF.963637412;FAX.963901987;HTTP://WWW.UCV.ES;HTTP://WWW.UCV.ES/ALEXANDRIA/DOC_INI.ASPX;BIBLIOTECA@UCV.ES;N;PR;PRIVADA;N
46;VALENCIA;21;ALDAIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JUAN GIL ALBERT ALDAIA;PLAZA DE LA CULTURA Nº S/N;46960;TELF.961988786/1988797; ;HTTP://HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALDAIA/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0027;BIBLIOTECA@AJUNTAMENTALDAIA.ORG;N;PU;PÚBLICA;N
46;VALENCIA;22;ALFAFAR;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALFAFAR;CALLE ORTEGA Y GASSET Nº 2;46910;TELF.963182439; ;HTTP://REDALFAFAR.BLOGSPOT.COM;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0013;BIBLIOTECA@ALFAFAR.ES;S;PU;PÚBLICA;N
46;VALENCIA;5;ALAQUÀS;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL AUSIÀS MARCH ALAQUÀS;CALLE ANTONIA MARÍA DE OVIEDO Nº 5;46970;TELF.961519417; ;HTTP://HTTPS://BLOGS.ALAQUAS.NET/BIBLIOTECA/;HTTP://WWW.ALAQUAS.ORG/BIBLIOTECA/VIRTUAL;BIBLIOTECA@ALAQUAS.ORG;N;PU;PÚBLICA;N
46;VALENCIA;7;ALBAL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBAL;CALLE HERNANDEZ LAZARO Nº 178;46470;TELF.961272693;FAX.961270861 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0044;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0044;BIBLIOTECA@ALBAL.ES;N;PU;PÚBLICA;N
46;VALENCIA;11;ALBERIC;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBERIC;CALLE PINTOR RIBERA Nº 3;46260;TELF.962441923;FAX.962442042 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0118;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0118;BIBLIOTECA@ALBERIC.ES;N;PU;PÚBLICA;N
46;VALENCIA;13;ALBORAIA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALBORAIA;CALLE DE LA MAR Nº 1;46120;TELF.961862507; ;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALBORAYA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0069;BIBLIOTECAPUBLICA@ALBORAYA.COM;N;PU;PÚBLICA;N
46;VALENCIA;15;ALCÀSSER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALCÀSSER;CALLE VICENTE IBORRA Nº 6;46290;TELF.961242414;FAX.961100988;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALCASSER/INDEX.JSP;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0108;BIBLIOTECA@ALCASSER.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;4;ALCALÀ DE XIVERT;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL EDIFICIO CESAL ALCALÀ DE XIVERT;PASEO HÉROES DE MARRUECOS Nº 2;12570;TELF.964150080;FAX.964410139 AYTO; ; ;AXIVERT_EUG@GVA.ES;S;PU;PÚBLICA;N
03;ALICANTE;9;ALCOI;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL CENTRAL ALCOI;AVENIDA PAIS VALENCIA Nº 1;03801;TELF.965537143;FAX.965537180;HTTP://WWW.ALCOI.ORG/ES/AREAS/CULTURA/BIBLIOTECA/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0002;BIBLIOTECA@ALCOI.ORG;S;PU;PÚBLICA;S
46;VALENCIA;29;ALGEMESÍ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALGEMESÍ;CALLE LLUIS VIVES Nº 9;46680;TELF.962017590;FAX.962017590;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALGEMESI;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0015;BIBLIOTECA@ALGEMESI.NET;N;PU;PÚBLICA;S
46;VALENCIA;31;ALGINET;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALGINET;CALLE ARQUEBISBE SANCHIS Nº 26;46230;TELF.961753524; ; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0094;BIBLIOTECA@ALGINET.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;9;ALMASSORA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALMASSORA;PLAZA DE ESPAÑA Nº 2;12550;TELF.964561329;FAX.964563051 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0056;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0056;BIBLIOTECA@ALMASSORA.ES;N;PU;PÚBLICA;N
03;ALICANTE;15;ALMORADÍ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALMORADÍ;PLAZA SAN ANDRES Nº S/N;03160;TELF.966782324;FAX.966781992;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/ALMORADI/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0003;BIBLIOTECA@ALMORADI.ES;N;PU;PÚBLICA;S
46;VALENCIA;35;ALMUSSAFES;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALMUSSAFES;CALLE LLAURADORS Nº 42 PISO 1;46440;TELF.961784555;FAX.961784515;HTTP://HTTP://WWW.ALMUSSAFES.ES/ES/CONTENT/BIBLIOTECA;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0109;ALMUSSAFES_BIB@GVA.ES;N;PU;PÚBLICA;S
03;ALICANTE;19;ASPE;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL RUBEN DARIO ASPE;CALLE SAN JOSE Nº 9;03680;TELF.966919900 EXT-180;FAX.965493001;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0016;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0016;BIBLIOTECA@AYTO.ASPE.ES;N;PU;PÚBLICA;N
46;VALENCIA;32;ALMÀSSERA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALMÀSSERA;PLAZA MAJOR Nº 1;46132;TELF.961862512; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0028;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0028;ALMASSERA_BIB@GVA.ES.;N;PU;PÚBLICA;N
03;ALICANTE;18;ALTEA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL JOAN FUSTER ALTEA;CALLE PONT DE MONCAU Nº 14 ESC. 1;03590;TELF.965842853;FAX.965842804;HTTP://WWW.ALTEA.ES;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0004;BIBLIO.ALTEA@GMAIL.COM;S;PU;PÚBLICA;S
46;VALENCIA;17;ALZIRA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  ALZIRA;CALLE PLACA DE LES LLETRES VALENCIANES Nº 5;46600;TELF.962012981;FAX.962415756;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0079;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0079;BIBLIOTECA@ALZIRA.ES;N;PU;PÚBLICA;S
46;VALENCIA;39;ANNA;AGENCIA DE LECTURA;AGENCIA DE LECTURA  ANNA;CALLE RAMÓN Y CAJAL Nº 18;46820;TELF.962210180/675646749;FAX.962210180; ; ;BIBLIOTECAANNA@HOTMAIL.COM;N;PU;PÚBLICA;N
46;VALENCIA;3;ATZENETA D' ALBAIDA;AGENCIA DE LECTURA;AGENCIA DE LECTURA AJUNTAMENT ATZENETA D' ALBAIDA;CALLE VERGE  DELS  DESAMPARATS Nº 36;46869;TELF.962359161 AYTO;FAX.962356559 AYTO; ; ;ADALBAIDA_SEC@GVA.ES;N;PU;PÚBLICA;S
03;ALICANTE;21;BANYERES DE MARIOLA;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BANYERES DE MARIOLA;CALLE MALENA Nº 15;03450;TELF.966567766;FAX.965566668 AYTO;HTTP://HTTP://WWW.PORTADEMARIOLA.COM/INDEX.PHP?PAG=153;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0057;BIBLIOTECA@PORTADEMARIOLA.COM;N;PU;PÚBLICA;S
46;VALENCIA;48;BELLREGUARD;AGENCIA DE LECTURA;AGENCIA DE LECTURA  BELLREGUARD;CALLE CLOT DE L'ERA Nº 8;46713;TELF.663939687;FAX.962816218 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0131;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0131;PURA.CULTURA@BELLREGUARD.NET;N;PU;PÚBLICA;S
46;VALENCIA;51;BENAGUASIL;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BENAGUASIL;PLAZA MAJOR DE LA VILA Nº 7;46180;TELF.962737119; ;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0110;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0110;BENAGUASIL_BIB@GVA.ES;N;PU;PÚBLICA;N
46;VALENCIA;54;BENETÚSSER;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL  BENETÚSSER;CALLE NTRA. SRA. DEL SOCORRO Nº 64 PTA. 1;46910;TELF.963755906;FAX.963750935 AYTO;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0070;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0070;BIBLIOTECA@BENETUSSER.NET;N;PU;PÚBLICA;N
46;VALENCIA;55;BENIARJÓ;AGENCIA DE LECTURA;AGENCIA DE LECTURA  BENIARJÓ;CALLE PARC DE L'ESTACIÓ Nº S/N;46722;TELF.962800660; ; ; ;BIBLIOTECABENIARJO@HOTMAIL.COM;N;PU;PÚBLICA;N
03;ALICANTE;28;BENIARRÉS;AGENCIA DE LECTURA;AGENCIA DE LECTURA  BENIARRÉS;CALLE DOCTOR ORERO Nº 19 PISO 1;03850;TELF.965515059 AYTO;FAX.965515068 AYTO; ; ;BENIARRES@DIP-ALICANTE.ES;N;PU;PÚBLICA;N
12;CASTELLÓN;27;BENICARLÓ;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL MANEL GARCIA I GRAU BENICARLÓ;CALLE VI DE CARLON Nº S/N;12580;TELF.964475660;FAX.964475908 AYTO;HTTP://WWW.AJUNTAMENTDEBENICARLO.ORG/BIB/PBIB-BIBLIOTECA.PHP3?G_IDIOMA=V;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0029;CORREU.BIBLIOTECA@AJUNTAMENTDEBENICARLO.ORG;N;PU;PÚBLICA;N
12;CASTELLÓN;28;BENICÀSSIM;BIBLIOTECA PUBLICA MUNICIPAL;BIBLIOTECA PUBLICA MUNICIPAL F  PEREZ BAYER-CASA DE LA CULTURA BENICÀSSIM;CALLE MEDICO SEGARRA Nº 4;12560;TELF.964300962 EXT-248;FAX.964302605;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENICASSIM/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=0030;CULTURA@BENICASSIM.ORG;N;PU;PÚBLICA;S
03;ALICANTE;31;BENIDORM;AGENCIA DE LECTURA;AGENCIA DE LECTURA RACO DE L'OIX  EDIFICIO AQUARIUM 3 BENIDORM;AVENIDA JUAN FUSTER ZARAGOZA Nº 1;03503;TELF.966804781;FAX.966804781;HTTP://WWW.BIBLIOTECASPUBLICAS.ES/BENIDORM/;HTTP://XLPV.GVA.ES/CGINET-BIN/ABNETOP?SUBC=BENI;BIBRINCON1@BENIDORM.ORG;N;PU;PÚBLICA;S
